,id,created_at,date,time,username,name,tweet,language,mentions,photos,replies_count,retweets_count,likes_count,hashtags,link,retweet,video,reply_to,views_count,sentiment
8069,1.50776e+18,2022-03-26 18:46:54 GTB Standard Time,3/26/2022,18:46:54,uaweapons,???? Ukraine Weapons Tracker,"#Ukraine: Somewhere in the Donbass, Ukrainian troops are claimed to have captured 6x BMP-3 after a failed Russian attack. However, we only have an image of one, which is now being used by Ukrainian forces.  https://t.co/PjfOzBieeJ",en,[],['https://pbs.twimg.com/media/FOykXRJXoAkavHM.jpg'],58,672,6292,['ukraine'],https://twitter.com/UAWeapons/status/1507761017421447179,False,1,[],157300,4.38465000854944
8071,1.50776e+18,2022-03-26 19:00:09 GTB Standard Time,3/26/2022,19:00:09,uaweapons,???? Ukraine Weapons Tracker,"#Ukraine: Locals preparing to burn a Russian T-72B Obr 1989 tank. It has been stripped of useful items, such as NSV HMG &amp; Kontakt-5 4S22 ERA blocks, each containing 0.28kg of PVV-12M RDX-based explosives that can be harvested.  As the cage on the top is not useful, it is ignored.  https://t.co/YSVBkPT5J1",en,[],[],208,813,5725,['ukraine'],https://twitter.com/UAWeapons/status/1507764352774025217,False,1,[],143125,6.757426151309911
8076,1.50777e+18,2022-03-26 19:12:13 GTB Standard Time,3/26/2022,19:12:13,liveuamap,Liveuamap,Sirens sounding in L'viv and more explosions audible  https://t.co/AZqMnUHc4V  #Ukraine,en,[],[],5,22,63,['ukraine'],https://twitter.com/Liveuamap/status/1507767389181595654,False,0,[],1575,-0.3427687324146975
8077,1.50777e+18,2022-03-26 19:12:36 GTB Standard Time,3/26/2022,19:12:36,liveuamap,Liveuamap,"As result of Russian army shelling on villages of Brovary district and Bucha in Kyiv region 3 civilians were killed, 6 wounded  https://t.co/sAJ6kUMcDA  #Ukraine",en,[],[],5,44,81,['ukraine'],https://twitter.com/Liveuamap/status/1507767488444092417,False,0,[],2025,5.188778851140542
8078,1.50777e+18,2022-03-26 19:13:00 GTB Standard Time,3/26/2022,19:13:00,osinttechnical,OSINTtechnical,"Im pretty sure thats a Baofeng UV-82, fairly popular in Russia  https://t.co/kovFBJUkTR",en,[],['https://pbs.twimg.com/media/FOyqocGXIAopSZd.jpg'],46,76,1270,[],https://twitter.com/Osinttechnical/status/1507767589321199623,False,1,[],31750,1.8020817872269144
8079,1.50777e+18,2022-03-26 19:13:00 GTB Standard Time,3/26/2022,19:13:00,osinttechnical,OSINTtechnical,"I was watching some Russian press content, and spotted another unencrypted VHF/UHF handheld.  https://t.co/r2dABHOxJO",en,[],['https://pbs.twimg.com/media/FOyqoLmWQAImW1w.jpg'],98,423,4433,[],https://twitter.com/Osinttechnical/status/1507767585579933704,False,1,[],110825,0.32059877746652843
8080,1.50777e+18,2022-03-26 19:13:43 GTB Standard Time,3/26/2022,19:13:43,osinttechnical,OSINTtechnical,Full video  https://t.co/WO4E59AHMP,en,[],[],12,44,510,[],https://twitter.com/Osinttechnical/status/1507767767197528070,False,1,[],12750,1.0748101074459253
8081,1.50777e+18,2022-03-26 19:15:16 GTB Standard Time,3/26/2022,19:15:16,kylejglen,Kyle Glen,Who's got 2 thumbs and just bought imagery that was released for free.  https://t.co/B7pHgilNQE,en,[],['https://pbs.twimg.com/tweet_video_thumb/FOyrJMmXwBEdpOo.jpg'],2,0,29,[],https://twitter.com/KyleJGlen/status/1507768156915437568,False,1,[],725,-0.19712091954878574
8083,1.50777e+18,2022-03-26 19:17:17 GTB Standard Time,3/26/2022,19:17:17,liveuamap,Liveuamap,L'viv mayor Sadovy confirms another missile strike on the city  https://t.co/8SkE9D6biM  #Ukraine,en,[],[],5,24,62,['ukraine'],https://twitter.com/Liveuamap/status/1507768664350670852,False,0,[],1550,-0.0839430386518121
8084,1.50777e+18,2022-03-26 19:23:47 GTB Standard Time,3/26/2022,19:23:47,uaweapons,???? Ukraine Weapons Tracker,"#Ukraine: In now Ukraine-controlled Trostianets the Ukrainian forces also managed to capture a Russian T-80U tank, cargo truck and a huge pile of what appears to be 152mm artillery shells.  https://t.co/JovIvVfM8p",en,[],"['https://pbs.twimg.com/media/FOytB81XoAoO4Rc.jpg', 'https://pbs.twimg.com/media/FOytEjXXwAchPL-.jpg']",109,1141,9256,['ukraine'],https://twitter.com/UAWeapons/status/1507770301001744386,False,1,[],231400,3.0167407468503873
8085,1.50777e+18,2022-03-26 19:25:03 GTB Standard Time,3/26/2022,19:25:03,liveuamap,Liveuamap,Debris of Kaliber missile shot down over Vinnytsa region  https://t.co/NQ0g0bYj85 via @SputnikATO #Ukraine  https://t.co/CvW3wHgKOC,en,"[{'screen_name': 'sputnikato', 'name': '????????? news ??? ????', 'id': '2296121134'}]","['https://pbs.twimg.com/media/FOytYVKXIAIEk7V.jpg', 'https://pbs.twimg.com/media/FOytYfyXoAM0nMg.jpg', 'https://pbs.twimg.com/media/FOytYtKWYA8btOX.jpg', 'https://pbs.twimg.com/media/FOytY3pWYAMR5iH.jpg']",7,79,277,['ukraine'],https://twitter.com/Liveuamap/status/1507770619949383683,False,1,[],6925,0.39532030799735673
8087,1.50777e+18,2022-03-26 19:26:57 GTB Standard Time,3/26/2022,19:26:57,osinttechnical,OSINTtechnical,The Ukrainians managed to capture a large number of artillery shells that were staged at the Smorodino train station.  https://t.co/k0YnZwbvSb,en,[],['https://pbs.twimg.com/media/FOyt0erXoAgYyYT.jpg'],30,279,2392,[],https://twitter.com/Osinttechnical/status/1507771096472375299,False,1,[],59800,0.9577171336202397
8088,1.50777e+18,2022-03-26 19:26:58 GTB Standard Time,3/26/2022,19:26:58,osinttechnical,OSINTtechnical,Geolocation  https://t.co/uSPOq7PMjj,en,[],"['https://pbs.twimg.com/media/FOyt07bWYAQeplu.jpg', 'https://pbs.twimg.com/media/FOyt08sXoAAYv2b.jpg']",7,23,361,[],https://twitter.com/Osinttechnical/status/1507771102772219906,False,1,[],9025,0.825863707102869
8089,1.50777e+18,2022-03-26 19:29:59 GTB Standard Time,3/26/2022,19:29:59,kylejglen,Kyle Glen,"Lewis Hamilton knocked out in Q1 for the first time since 2017. Absolutely hilarious, pump it straight into my veins. #JeddahGP",en,[],[],7,5,47,['jeddahgp'],https://twitter.com/KyleJGlen/status/1507771863635746826,False,0,[],1175,3.24634198006791
8090,1.50777e+18,2022-03-26 19:31:00 GTB Standard Time,3/26/2022,19:31:00,liveuamap,Liveuamap,"Biden is addressing 750-1,000 people, including @AndrzejDuda, Polish leaders and some Ukrainian refugees  https://t.co/X2h5Ai0iSQ via @edokeefe #Ukraine  https://t.co/QFbg1Kaunw",en,"[{'screen_name': 'andrzejduda', 'name': 'andrzej duda', 'id': '202086424'}, {'screen_name': 'edokeefe', 'name': ""ed o'keefe"", 'id': '16930125'}]",['https://pbs.twimg.com/media/FOyuv8TWQBAA1a9.jpg'],14,76,355,['ukraine'],https://twitter.com/Liveuamap/status/1507772116317483015,False,1,[],8875,5.244390868015662
8091,1.50777e+18,2022-03-26 19:32:44 GTB Standard Time,3/26/2022,19:32:44,liveuamap,Liveuamap,Biden to Ukrainians  https://t.co/0eaPr5Yyvz,en,[],[],15,57,231,[],https://twitter.com/Liveuamap/status/1507772555096117261,False,0,[],5775,-0.07005665898621485
8093,1.50777e+18,2022-03-26 19:36:15 GTB Standard Time,3/26/2022,19:36:15,kylejglen,Kyle Glen,"Sky F1 are sounding like Mazepin Sr on Drive to Survive, insisting the car is different and not accepting the fault could possibly be with the driver.",en,[],[],0,2,12,[],https://twitter.com/KyleJGlen/status/1507773436747300874,False,0,[],300,4.1480860014556145
8094,1.50777e+18,2022-03-26 19:38:56 GTB Standard Time,3/26/2022,19:38:56,kylejglen,Kyle Glen,"@mfliorko @Archer83Able @CyberpoliceUA @VenediktovaIV This might be crazy but  1) Ukrainian law doesn't apply to anyone outside of Ukraine, and  2) Russia aren't using reposted videos of strikes from a shit angle to correct artillery fire.",en,[],[],1,0,5,[],https://twitter.com/KyleJGlen/status/1507774113959530496,False,0,"[{'screen_name': 'mfliorko', 'name': 'Michael UA', 'id': '222409782'}, {'screen_name': 'Archer83Able', 'name': 'Status-6', 'id': '1082604507454939137'}, {'screen_name': 'CyberpoliceUA', 'name': 'Cyberpolice Ukraine', 'id': '3375406983'}, {'screen_name': 'VenediktovaIV', 'name': 'Iryna Venediktova', 'id': '1497530041504350208'}]",125,11.383971919850312
8101,1.50778e+18,2022-03-26 19:59:10 GTB Standard Time,3/26/2022,19:59:10,kylejglen,Kyle Glen,"Further cruise missile strikes reported in Lviv, Western Ukraine this evening. The city has been targeted several times today.  https://t.co/XmxaGktoLl",en,[],[],4,55,119,[],https://twitter.com/KyleJGlen/status/1507779205412663296,False,1,[],2975,0.6976346663850278
8107,1.50779e+18,2022-03-26 20:24:12 GTB Standard Time,3/26/2022,20:24:12,liveuamap,Liveuamap,"Biden on Putin: 'For God's sake, this man cannot remain in power'  https://t.co/wy1PAmeKkr via @AFP #Ukraine",en,"[{'screen_name': 'afp', 'name': 'afp news agency', 'id': '380648579'}]",[],14,38,216,['ukraine'],https://twitter.com/Liveuamap/status/1507785505756389383,False,0,[],5400,0.49923235304945557
8112,1.50779e+18,2022-03-26 20:37:44 GTB Standard Time,3/26/2022,20:37:44,hannaliubakova,Hanna Liubakova,"Two residents of Petrykau, Viktar Bedryia and Yauhen Klimau, launched a Telegram channel in August 2020. They shared local information and news there. Today, the court sentenced them to 3 and 5 years respectively in jail. It is simply dangerous to spread information in #Belarus",en,[],[],5,98,274,['belarus'],https://twitter.com/HannaLiubakova/status/1507788912433012747,False,0,[],6850,6.615892806598409
8118,1.50779e+18,2022-03-26 20:48:30 GTB Standard Time,3/26/2022,20:48:30,hannaliubakova,Hanna Liubakova,@independentob10 Lets not divide the nation between the real and not. We will have to live side by side and share the same country. And this is up to us to find a way to reconciliation,en,[],[],3,6,73,[],https://twitter.com/HannaLiubakova/status/1507791619751301126,False,0,"[{'screen_name': 'independentob10', 'name': 'independentobserver', 'id': '1251070734669090817'}]",1825,0.8873028566549666
8120,1.50779e+18,2022-03-26 20:51:09 GTB Standard Time,3/26/2022,20:51:09,liveuamap,Liveuamap,"Mayor of Lviv: In one of the schools near the place of the airstrike, windows were broken by a shock wave. There are no victims  https://t.co/jy4vGWIcr2 via @AndriySadovyi  https://t.co/rkTCRAir1T",en,"[{'screen_name': 'andriysadovyi', 'name': '?????? ???????', 'id': '205192240'}]",['https://pbs.twimg.com/media/FOzBGIvXMAYujRe.jpg'],3,38,142,[],https://twitter.com/Liveuamap/status/1507792288398950409,False,1,[],3550,2.401852479524809
8121,1.50779e+18,2022-03-26 20:51:22 GTB Standard Time,3/26/2022,20:51:22,hannaliubakova,Hanna Liubakova,"Of course Putin wants Lukashenko to send troops to #Ukraine. Its his closest ally. According to Ukrainians,Belarus participation in the war is being lobbied by certain high-ranking officials in the Security Council of #Belarus. Lukashenko allows Russian troops to attack Ukraine  https://t.co/GR2Rh0mgrz",en,[],['https://pbs.twimg.com/media/FOzBIwgXsAgV-ZB.jpg'],27,125,366,"['ukraine', 'belarus']",https://twitter.com/HannaLiubakova/status/1507792340269907969,False,1,[],9150,2.585161228784916
8125,1.5078e+18,2022-03-26 21:08:39 GTB Standard Time,3/26/2022,21:08:39,liveuamap,Liveuamap,Aerial object was shot down 10 kms from Lutsk. Could be drone or cruise missile - Volyn regional administration  https://t.co/mIpwkjtjBh  #Ukraine,en,[],[],1,45,144,['ukraine'],https://twitter.com/Liveuamap/status/1507796693881954318,False,0,[],3600,1.1042085831614807
8131,1.5078e+18,2022-03-26 21:34:34 GTB Standard Time,3/26/2022,21:34:34,liveuamap,Liveuamap,Mayor of Slavutich: Russian troops have occupied the town and killed 3 civilians  https://t.co/ANJnYYTwl4 via @24tvua #Ukraine,en,"[{'screen_name': '24tvua', 'name': '24 ?????', 'id': '64993925'}]",[],2,108,171,['ukraine'],https://twitter.com/Liveuamap/status/1507803212602093572,False,0,[],4275,3.7434069460756514
8133,1.5078e+18,2022-03-26 21:38:10 GTB Standard Time,3/26/2022,21:38:10,hannaliubakova,Hanna Liubakova,"For God's sake, this man cannot remain in power   Oh, and this very much applies to Lukashenko as well. You see how human rights are interconnected with security. The dictator of #Belarus has always been a threat to Europes safety, not only our internal Belarusian issue  https://t.co/SrwHBumwuW",en,[],['https://pbs.twimg.com/media/FOzL2IwXIAAQLru.jpg'],38,234,1401,['belarus'],https://twitter.com/HannaLiubakova/status/1507804119897149446,False,1,[],35025,3.3746524742248933
8136,1.50781e+18,2022-03-26 21:44:48 GTB Standard Time,3/26/2022,21:44:48,kofmanmichael,Michael Kofman,@L2HellFrost There are sound voices. Khodarenok was not alone. Its just the leadership was not interested in what they had to say. They had no influence or access. Decision making can degenerate such that those near the top echo what the leader wants to h,en,[],[],1,2,15,[],https://twitter.com/KofmanMichael/status/1507805791008571396,False,0,"[{'screen_name': 'L2HellFrost', 'name': 'Arvydas', 'id': '1463244969871872001'}]",375,2.0499789458146145
8141,1.50781e+18,2022-03-26 22:00:10 GTB Standard Time,3/26/2022,22:00:10,thestudyofwar,ISW,"To know how we got here, it is imperative to understand the #Kremlins worldview. As Nataliya Bugayova writes, Its rhetoric against NATO is less about its fear of a direct military threat and more about its fear of a loss of its power and influence.    https://t.co/sfXooOyN7K  https://t.co/JmnIb1oO0Z",en,[],['https://pbs.twimg.com/media/FOzQ4riWUAkkh7B.jpg'],17,135,308,['kremlin'],https://twitter.com/TheStudyofWar/status/1507809654751088641,False,1,[],7700,2.53162775089967
8144,1.50781e+18,2022-03-26 22:03:24 GTB Standard Time,3/26/2022,22:03:24,ralee85,Rob Lee,Video of a Rosgvardia Chechen soldier firing a PKM in Mariupol.   https://t.co/RahmUOM0qB  https://t.co/7WdygopZ8v,en,[],[],94,66,221,[],https://twitter.com/RALee85/status/1507810469284913153,False,1,[],5525,1.8329868539474363
8146,1.50781e+18,2022-03-26 22:05:24 GTB Standard Time,3/26/2022,22:05:24,ralee85,Rob Lee,It appears Russia has moved some troops from its 4th Military Base in South Ossetia to bolster its force in Ukraine and is likely considering moving troops from elsewhere. An escalation in Karabakh likely means it can't redeploy troops from its 102nd Military Base in Armenia.,en,[],[],27,257,802,[],https://twitter.com/RALee85/status/1507810974857838592,False,0,[],20050,3.8692777353854755
8150,1.50781e+18,2022-03-26 22:10:27 GTB Standard Time,3/26/2022,22:10:27,ralee85,Rob Lee,Video of a Rosgvardia Chechen fighter firing from a building in Mariupol without looking through his sights.   https://t.co/E8kw67TMnA  https://t.co/ncuEoBOfwi,en,[],[],147,154,622,[],https://twitter.com/RALee85/status/1507812243437768714,False,1,[],15550,1.8625085638794048
8153,1.50781e+18,2022-03-26 22:14:58 GTB Standard Time,3/26/2022,22:14:58,ralee85,Rob Lee,Another video of Rosgvardia Chechen troops firing wildly at a building in Mariupol.   https://t.co/8KP5k9vBeA  https://t.co/Px3Cyzyesn,en,[],[],1566,1877,6038,[],https://twitter.com/RALee85/status/1507813380245053441,False,1,[],150950,2.438227067645279
8157,1.50782e+18,2022-03-26 22:24:26 GTB Standard Time,3/26/2022,22:24:26,ralee85,Rob Lee,Video of Rosgvardia Chechen troops in Mariupol with T-72B3 tanks.   https://t.co/JOm2EC0ZyM  https://t.co/NBbv2oUaKm,en,[],[],57,125,407,[],https://twitter.com/RALee85/status/1507815763842932741,False,1,[],10175,2.8917009729478274
8158,1.50782e+18,2022-03-26 22:25:04 GTB Standard Time,3/26/2022,22:25:04,thestudyofwar,ISW,NEW from @TheStudyofWar &amp; @criticalthreats: Today's control-of-terrain #map for #Russia's invasion of #Ukraine   Read the full campaign assessment:  https://t.co/5O2de7ev7i  https://t.co/TnNz2wSg5A,en,"[{'screen_name': 'thestudyofwar', 'name': 'isw', 'id': '71298686'}, {'screen_name': 'criticalthreats', 'name': 'critical threats', 'id': '106738320'}]","['https://pbs.twimg.com/media/FOzWlnSXoAYbAtH.jpg', 'https://pbs.twimg.com/media/FOzWlm7XsAUyS4m.jpg', 'https://pbs.twimg.com/media/FOzWlnNWUAg90bX.jpg']",12,273,542,"['map', 'russia', 'ukraine']",https://twitter.com/TheStudyofWar/status/1507815924564480006,False,1,[],13550,2.3226259484985095
8160,1.50782e+18,2022-03-26 22:26:42 GTB Standard Time,3/26/2022,22:26:42,kofmanmichael,Michael Kofman,"@JaharaMatisek @EvansRyan202 I would agree that Russia did not bring enough troops, but the real problem is force employment, organization, capacity to execute mil operations on this scale. I'm not sure more troops would have made anything better given th",en,[],[],0,3,23,[],https://twitter.com/KofmanMichael/status/1507816333538476044,False,0,"[{'screen_name': 'JaharaMatisek', 'name': 'FRANKY', 'id': '1311906776040632321'}, {'screen_name': 'EvansRyan202', 'name': 'Ryan Evans', 'id': '418609418'}]",575,3.465963669598595
8165,1.50782e+18,2022-03-26 22:30:18 GTB Standard Time,3/26/2022,22:30:18,ralee85,Rob Lee,FSB Special Purpose Center S (USO) officer in Syria. 262/  https://t.co/UuASPLe2K2  https://t.co/TdluyYpN0H,en,[],['https://pbs.twimg.com/media/FOzXyVjXwAcYsPF.jpg'],12,15,112,[],https://twitter.com/RALee85/status/1507817238904160267,False,1,[],2800,1.859666228255562
